Name,District,Sentiment,Comment,Date,Predicted_Sentiment,Sentiment_Score,Entities,Topic
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Erica Foster,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,4/17/2024,neutral,0.0,[],new model daily
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Ronald Arroyo,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,11/24/2024,neutral,0.0,[],rate flat preferred
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Sarah Ortiz,Nyarugenge,Positive,This new fare system saves me money on short trips.,4/12/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
Christopher Campbell,Nyarugenge,Positive,This new fare system saves me money on short trips.,6/11/2024,positive,0.24530687928199768,[],short trip money
John Morris,Kicukiro,Negative,Distance-based pricing is unfair to people who live far from the city.,6/13/2024,negative,-0.5757277607917786,[],transport make efficient
John Morris,Kicukiro,Negative,Distance-based pricing is unfair to people who live far from the city.,6/13/2024,negative,-0.5757277607917786,[],transport make efficient
John Morris,Kicukiro,Negative,Distance-based pricing is unfair to people who live far from the city.,6/13/2024,negative,-0.5757277607917786,[],transport make efficient
John Morris,Kicukiro,Negative,Distance-based pricing is unfair to people who live far from the city.,6/13/2024,negative,-0.5757277607917786,[],transport make efficient
Shelly Vasquez,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,10/30/2024,neutral,0.0,[],rate flat preferred
Shelly Vasquez,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,10/30/2024,neutral,0.0,[],rate flat preferred
Shelly Vasquez,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,10/30/2024,neutral,0.0,[],rate flat preferred
Shelly Vasquez,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,10/30/2024,neutral,0.0,[],rate flat preferred
Shelly Vasquez,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,10/30/2024,neutral,0.0,[],rate flat preferred
Shelly Vasquez,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,10/30/2024,neutral,0.0,[],rate flat preferred
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Emma Holmes,Kicukiro,Positive,This new fare system saves me money on short trips.,4/8/2024,positive,0.24530687928199768,[],short trip money
Dustin Obrien,Gasabo,Negative,Distance-based pricing is unfair to people who live far from the city.,6/22/2024,negative,-0.5757277607917786,[],transport make efficient
Dustin Obrien,Gasabo,Negative,Distance-based pricing is unfair to people who live far from the city.,6/22/2024,negative,-0.5757277607917786,[],transport make efficient
Dustin Obrien,Gasabo,Negative,Distance-based pricing is unfair to people who live far from the city.,6/22/2024,negative,-0.5757277607917786,[],transport make efficient
Dustin Obrien,Gasabo,Negative,Distance-based pricing is unfair to people who live far from the city.,6/22/2024,negative,-0.5757277607917786,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Jillian Allen,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,10/8/2024,positive,0.4355466365814209,[],transport make efficient
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Brian Edwards MD,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,11/2/2024,positive,0.45689037442207336,[],new model daily
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Glenn Hale,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Carl Johnson,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,2/8/2024,neutral,0.0,[],rate flat preferred
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Andrew Carpenter,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,1/10/2024,positive,0.45689037442207336,[],new model daily
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Leslie Lynn,Kicukiro,Neutral,The distance-based fare has pros and cons depending on where you live.,11/19/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Terry Rivera,Gasabo,Neutral,The distance-based fare has pros and cons depending on where you live.,3/14/2024,positive,0.3393283188343048,[],transport make efficient
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Melissa Park,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,3/27/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Nicholas Shannon,Nyarugenge,Neutral,It’s too early to tell if this system is better or worse.,9/22/2024,negative,-0.3974328935146332,[],worse tell early
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Susan Bryan,Kicukiro,Negative,Now I pay more for the same journey. This is not fair!,8/22/2024,positive,0.3310074508190155,[],transport make efficient
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
Jason Beck,Gasabo,Positive,I like the new system. It's more transparent and reasonable.,12/6/2024,positive,0.45689037442207336,[],new model daily
